,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
4681,118586,-0.848830977,-0.422074973,2.036889708,-2.136986593,-0.323927788,-0.086344728,-0.296398014,0.26188935,-1.105201037,-0.114278739,0.223759667,-0.102577627,-0.317379042,-0.120055909,-0.372233202,-0.769454759,-0.486208702,1.59747757,-0.35017037,-0.306533929,-0.498367135,-1.175633899,-0.047420081,-0.421475446,-0.071826766,1.05294853,-0.052417913,0.045947324,30,0
4682,118596,-9.976629967,-12.75046438,0.547760396,0.989036548,7.347549371,-6.310283343,-6.016155815,1.312783005,-0.348814283,-0.093510344,-1.261236481,-0.255555538,0.11178394,0.576819191,0.605765563,1.834202945,0.178581698,-0.694035119,-0.273347267,3.902265971,1.184792035,-1.356599261,-0.011814169,0.782882373,0.363874014,-0.539413214,0.312533555,-1.837212212,125.66,0
4683,118626,2.185038828,-0.613896358,-1.926739559,-0.359018703,0.012582747,-0.913155219,0.131828587,-0.447358616,-0.633974914,0.901693067,-1.776181285,-0.162814667,0.367977914,0.209653863,-0.547174892,-1.853331834,-0.090389649,0.740110459,-0.291102426,-0.544714031,-0.424669894,-0.609805461,0.034749134,-0.694086588,0.157880594,0.603046329,-0.077924049,-0.073351262,40.45,0
4684,118642,-0.477869712,1.317511055,-1.686981074,-0.794214604,1.838831604,-0.626331572,1.406605716,-0.152523386,-0.851680428,-0.630497101,0.462421043,0.687178899,0.717938195,-0.673103398,-1.462509635,0.080824242,0.182120807,0.534330989,0.332528337,-0.129355343,0.225973012,0.754580052,-0.236102508,0.09769755,-0.435397323,0.468390419,-0.412540175,-0.039935552,12.95,0
4685,118681,0.162720294,1.069342989,-0.481327431,-0.596825864,1.060339375,-0.706736262,1.002270351,-0.125535271,-0.108047002,-0.847912895,-0.796751831,0.076153574,0.540555539,-1.128930814,-0.278225983,0.37037789,0.260293198,-0.207560181,-0.151580543,0.056243761,-0.350360711,-0.83335262,0.061659359,0.383535806,-0.375944211,0.123775992,0.225545192,0.083232583,2.49,0
4686,118701,2.04862858,-0.367489471,-2.544064913,-0.728471831,2.387380127,3.318407082,-0.477691582,0.791275785,0.403245539,0.092724614,0.004406253,0.390211247,-0.212360905,0.495790403,0.472770171,-0.171451218,-0.368228486,-0.976348351,0.022521355,-0.152758211,-0.292702526,-0.835377172,0.380779678,0.698235422,-0.265198677,0.21915873,-0.052337112,-0.066750228,1.98,0
4687,118705,-0.813589644,0.26995318,1.078401862,-2.610156135,0.171190466,-0.260231562,1.100903565,-0.323644247,-1.448454675,0.20940309,0.883096601,-0.845174915,-1.02258452,-0.076123376,-1.026244685,1.227853549,-0.308121323,-1.161302276,0.509919263,0.006208525,-0.066288906,-0.34332843,-0.319090493,0.722553515,0.57756827,-0.49136299,-0.43319163,-0.196785014,78.54,0
4688,118723,-0.693388787,-0.373841545,1.303496132,-3.178090654,-0.368081802,-0.291619341,-0.182834517,0.185915561,-2.25732812,0.820358211,0.281649393,-1.302048319,-1.243858372,-0.10356733,-1.313730865,-0.198634812,0.131139919,0.62010836,-0.408357793,-0.253623583,-0.180737725,-0.197179055,-0.339799735,0.701386432,0.714295681,-0.154672521,0.239676511,0.10093239,9.99,0
4689,118742,1.212977936,-1.861855095,-1.396421129,-0.483948183,-0.011319432,1.732455764,-0.506867445,0.519713578,1.562638461,-0.595519831,0.810990511,0.765985656,-0.680620033,0.513057368,1.564916412,-0.41292238,-0.233093214,0.006613415,-0.67343749,0.414071856,0.519323837,0.903252358,-0.172188186,-0.943681174,-0.323995508,-0.600418909,0.033919318,0.006371165,362.82,0
4690,118784,1.922117385,-0.326587746,-1.333435649,0.272601177,0.137996865,-0.374732471,0.079051039,-0.063280483,0.369640553,0.201010348,0.849039945,0.886178971,-0.520090431,0.533870347,-0.779440657,-0.077158251,-0.36892315,-0.395300818,0.413239223,-0.123109899,-0.171156833,-0.522298238,0.278809882,0.708312298,-0.257293209,0.222249392,-0.091150299,-0.058995905,52.65,0
4691,118795,-0.327681597,1.119652819,-0.120609982,-0.571788059,0.273711226,-1.089742309,0.70974496,0.174570942,-0.351626886,-0.66556586,-1.037369831,0.780273921,1.094096101,0.22517268,-0.538067059,0.026199363,-0.349884776,-0.780641999,-0.041719252,-0.053577041,-0.208887682,-0.533263101,0.106969109,-0.091170604,-0.410133649,0.145883391,0.127210846,0.027846639,9,0
4692,118814,0.394193033,1.241539759,-2.707849933,0.175069274,1.645837137,-1.642474666,2.672318397,-1.00690137,-0.19417583,-0.614676033,1.740047477,-0.37321601,-1.232941941,-2.149388308,-0.463779309,-0.567473302,1.907544301,1.5329176,0.435722323,0.123490674,0.313558543,1.606689309,-0.106370851,-0.17685563,-1.166608043,-0.485576015,0.21514859,-0.01100174,130.11,0
4693,118864,-0.477053931,1.551123394,-0.341928912,1.009815657,0.583516122,-0.850457628,1.15804684,0.104307146,-0.90302589,-0.249907125,-1.156108466,0.294299903,0.246918006,0.718507773,-0.406662929,-1.111467719,0.336587121,-0.378332172,0.742657468,0.003229933,0.169325676,0.691636805,-0.208051105,0.014079984,0.071227877,-0.374549892,0.312811584,0.183066796,24.28,0
4694,118870,-0.508157431,0.887830273,1.35642591,0.963410515,0.477251533,-0.635087419,0.748217632,-0.392279199,-0.501326159,0.456054444,-0.51959892,-0.367387365,-0.097198676,0.134280971,1.52267157,-1.330730541,0.681770469,-0.391264589,2.983493603,0.426073426,-0.371111518,-0.664514805,-0.320786227,0.085332542,0.127826437,0.747486012,0.025399507,-0.112008564,3.59,0
4695,118892,1.743698503,-0.463560101,-2.017313766,0.130130932,0.782860393,0.816956898,-0.192872083,0.357253133,0.950591673,-0.804690884,1.102926301,0.485831535,-1.197773318,-0.979366748,0.101728682,-0.455308691,1.489070679,-0.488031504,-0.433843236,-0.157732278,-0.120200393,-0.23307898,0.123876425,-1.771288213,-0.288319367,0.018598993,0.016984762,-0.037192747,87.7,0
4696,118895,2.024142318,-0.035106869,-0.889675813,0.504300298,-0.297180549,-1.36086946,0.191816323,-0.346234456,0.483473692,0.058644119,-0.289641259,0.693923405,0.17417759,0.268812361,0.036785149,-0.292892866,-0.092256394,-1.116070611,-0.082673468,-0.231742793,-0.253988643,-0.584278301,0.395570647,0.405341517,-0.362304199,0.174817883,-0.065835348,-0.055877741,1.98,0
4697,119051,-3.619551714,-2.534681704,-3.098685195,-0.689339393,1.950885621,-2.16568269,1.351403029,-0.736184791,-0.630870346,1.966685636,-1.247273622,-0.097802432,1.055014013,0.018388277,-0.72340892,-1.94519228,-0.37474038,0.662699293,-0.605900516,-2.123991112,-0.744976042,1.323975736,1.884447593,0.714456855,-0.604347123,0.700596667,0.566235018,-0.556940592,102.95,0
4698,119054,2.004796395,0.548438886,-3.207263887,0.665737405,1.143480387,-1.580960229,0.735651201,-0.453375651,0.546364063,-1.494298932,-0.41905321,-0.485115374,-0.16623449,-2.792716311,0.790572271,0.688754079,1.99755585,1.422210958,-0.187313438,-0.041415955,-0.095078769,-0.160842673,-0.176283927,-0.987889473,0.45581603,-0.47799904,0.021260443,0.015986745,56,0
4699,119057,1.091613152,-1.518585658,-2.289696485,0.65585005,-0.198973509,-0.392399504,0.478373478,-0.068314392,0.890563289,-0.916175156,1.095220158,0.280266417,-1.457072943,-1.037236176,-0.526613471,0.302919802,1.073093615,0.76256508,0.184514915,0.699757229,0.061320539,-0.727492236,-0.169804056,0.56306678,-0.306405324,-0.183153538,-0.105489358,0.055396427,467.29,0
4700,119068,1.808885801,-0.699901907,-1.411926594,-0.101255638,0.479881646,1.048999772,-0.329081096,0.385854691,1.046042095,-0.162235115,0.610352962,0.665157053,-1.324326018,0.591344128,-0.035197629,-0.94115175,0.316977203,-1.139174603,-0.195139697,-0.272403056,-0.055586583,-0.008415537,0.175069088,-1.647140738,-0.286039922,0.021526714,0.002424677,-0.076125132,60,0
4701,119073,2.079410251,-0.978726652,-0.849069859,-1.005786155,-0.71669494,-0.306950621,-0.795133036,0.059381522,-0.341910705,0.886180555,0.982682906,-0.077538846,-0.705994879,0.108874248,-0.518334255,1.252988336,0.073594322,-1.39179772,1.05278467,-0.002211206,-0.210533839,-0.802440756,0.497468933,0.625936218,-0.60286895,-0.726246108,-0.024343614,-0.04433865,39.9,0
4702,119075,2.141451581,-1.300069315,-1.743489393,-1.385323352,-0.949134203,-1.606862337,-0.190190159,-0.523949076,-2.135549986,1.802542725,1.222416266,0.092662542,0.180363478,0.267676464,-1.52331831,-1.266355878,0.756509129,-0.158921063,0.105877996,-0.31829908,0.092504908,0.634301375,-0.01732576,0.587542695,0.257638996,0.047739719,-0.062234413,-0.067934331,90,0
4703,119151,2.219507572,-1.322130474,-1.612206729,-1.979710861,-0.102438002,0.752010441,-1.027575312,0.120063424,-1.913501898,1.707597961,1.029135525,0.174534409,1.155885014,-0.020389464,0.206955689,-1.148377657,0.711141583,-0.687768387,-0.881075913,-0.467824853,0.167030598,1.093227484,0.057712524,-1.594578029,-0.041682715,0.180480384,0.037432463,-0.087381782,10,0
4704,119162,-1.463184157,1.722669357,-0.379371534,-1.047929283,0.202665828,-1.183417115,0.803273029,-0.676133501,0.119276168,-0.28605669,-0.984332368,0.559110106,0.318707933,0.411834904,-0.421520704,-0.445125967,-0.120976338,-0.595653141,0.037505278,-0.117471046,0.613721683,-0.321897959,0.112619738,0.048394305,0.087331235,-0.097809935,0.535472352,0.24475365,22.35,0
4705,119183,-1.272339172,0.62867026,2.139238325,0.615673376,0.157443968,0.484832195,0.163036146,-0.675896118,0.366892345,-0.963121695,-1.588560693,0.84914762,0.946690499,-0.93668428,-1.698783904,-0.674207057,0.007147954,-0.041003397,-0.163445932,-0.274967577,1.000781369,0.925249389,-0.620613411,0.00495541,1.145126916,-0.138879281,0.217994893,0.040068344,54,0
4706,119208,1.460393133,-1.814589451,-2.498707969,-0.225645309,-0.385036137,-0.911726037,0.622941962,-0.445515197,-0.977909701,0.985786514,0.108784246,-0.079425998,-0.940488728,0.917425263,-0.980254751,-1.735007405,-0.131183057,1.378689007,-0.280501714,0.103337934,-0.016873662,-0.349804369,-0.336247748,-0.370309285,0.081277238,0.795811367,-0.181738283,-0.03023846,394.92,0
4707,119228,2.261751152,-0.667951657,-1.770669568,-1.344816886,0.421074749,0.423144496,-0.621208542,-0.013086477,-0.634563453,0.808829102,-0.410907363,-0.324021947,1.041990382,-0.236880776,0.511985262,1.034375686,0.014690512,-1.305041679,0.414602949,0.134552532,0.34266071,0.868964352,0.239280189,3.563213966,0.153922321,-0.203096547,-0.046212564,-0.027097238,7.26,0
4708,119231,2.120981546,-0.78910167,-1.434734053,-0.87233936,-0.380803328,-0.080580712,-1.060671958,0.119660455,-0.115421335,0.251395508,0.801736967,-0.48769157,-0.172220923,-1.879275753,-0.244431902,2.061562081,0.929420828,0.300520879,0.702399003,0.087837778,0.252594342,0.707010826,0.056151363,0.084922372,-0.107008538,-0.108414125,0.014957067,-0.018663488,29.95,0
4709,119253,-0.589219009,0.916091346,-0.692775065,-0.960179994,2.040999862,-1.185078552,1.558451427,-0.28142424,-0.693260416,-1.322409071,-1.080559635,-0.722414928,-0.754656312,-0.651138832,-0.759213973,-0.019934393,0.507298083,-0.045673266,-0.613793222,-0.076215619,0.101769475,0.22780276,-0.438093702,0.376898803,0.582970082,0.613725777,-0.014416763,0.128020927,10.98,0
4710,119270,-0.606125858,0.51177455,-0.85240492,-2.106651727,2.926557741,3.580848188,0.863804605,0.795745555,-0.37415992,-0.865647226,-0.356194447,-0.045172274,-0.500290529,0.313659703,-0.500556644,-0.135955782,-0.560480306,-0.894400729,-0.559050099,-0.138213953,-0.165613792,-0.597952384,-0.061368995,0.708420459,-0.114921652,0.175965589,-0.049410564,0.1114291,71.5,0
4711,119298,2.024068753,-0.318441711,-0.434569092,0.183566239,-0.384757087,-0.176405119,-0.56262667,0.012228324,1.010511355,-0.032049746,-0.787635931,0.608731768,0.674430881,-0.226210806,0.577339981,0.42328725,-0.555376584,-0.500610984,-0.086939655,-0.143744122,-0.223247643,-0.517241393,0.449316188,0.61002351,-0.597366402,0.249430796,-0.031866246,-0.03757809,1,0
4712,119299,1.694081722,-0.966745164,-1.310321957,0.136628712,-0.134478703,0.051877716,-0.115687042,-0.03975451,0.693792638,0.125958854,-0.106688134,0.655831632,0.168953796,0.22188042,-0.273840282,0.691537218,-1.041887391,0.502108298,0.554723502,0.23197621,0.078080766,-0.076989874,-0.081884785,-1.049564313,-0.245821924,0.56569978,-0.097134727,-0.043488,198.34,0
4713,119302,1.824862023,-1.226914302,-1.879847796,-0.282984484,1.507216456,4.070713547,-1.13512564,0.994366027,-0.295973101,0.869839156,-0.501738705,0.28017596,0.106630479,0.020069084,0.010968795,-1.565267336,-0.215986809,0.679457297,-1.050315852,-0.366183401,-0.677832816,-1.682134513,0.446516583,0.57601326,-0.481835614,-1.058446724,0.073157337,-0.009567101,122.77,0
4714,119308,-0.492841955,-2.578404613,1.049157961,-0.545924584,-1.273247582,0.941250933,-0.294475754,0.143058748,0.544981395,0.154194832,-1.959189478,-0.526592844,-0.174360563,-1.222639022,-0.609344569,-1.81673553,0.41982072,1.365264871,0.492007709,0.621924933,-0.223906533,-0.510251915,1.145176245,0.400782346,-0.850585243,1.217447983,-0.291787919,-0.209048643,358.91,0
4715,119309,2.153453649,-1.016406745,-1.150499533,-0.910628492,-0.677211469,-0.648530647,-0.643115571,-0.206279467,-0.008511745,0.750940786,-1.505537573,-0.897033514,-0.088953649,-0.258759407,0.066044837,1.182296557,-0.005569056,-1.18273888,0.891037383,0.046245584,0.139237774,0.355699684,0.055751368,-0.703253882,-0.055456694,-0.161784266,-0.021322714,-0.054151031,55.85,0
4716,119310,2.052703536,-1.123949127,-0.489475169,-0.710972602,-1.280853758,-0.850593148,-0.888045206,-0.190684224,0.093331434,0.70907927,-0.775866017,-0.347610501,0.458498578,-0.519666985,0.150825736,1.141202944,0.128719375,-1.174195612,0.419696693,0.096974287,0.360573603,1.015663242,0.084192751,0.093796628,-0.164370554,-0.097253352,0.001428385,-0.037353688,69,0
4717,119325,2.105381346,-0.001001365,-2.199540985,-0.110253579,0.544110694,-1.351895455,0.645483064,-0.400971401,0.11599863,0.219260879,0.620798265,0.31305397,-1.125978599,1.191801351,-0.196689334,-0.309876206,-0.560357136,0.171847984,0.519702546,-0.281508026,0.169244521,0.549383776,-0.084539991,-0.303617991,0.41646776,0.243720116,-0.097285792,-0.093806755,6.71,0
4718,119337,-0.383790984,1.21129998,-0.699194579,1.032778148,1.66078775,-0.453605345,1.291438268,-0.049750023,-0.989371764,-0.455064193,1.067525888,0.290402261,-0.387100038,-0.821629431,-0.814619487,-0.516940217,1.090692599,0.830797722,0.816284051,0.268139242,0.116767012,0.488658483,-0.173587676,0.588359086,0.035286312,-0.428581161,0.430764143,0.280286235,38.44,0
4719,119362,1.891210371,-0.078218263,-1.305584317,1.309655879,0.062262552,-1.010434149,0.357294478,-0.327502347,0.299275668,0.307091188,-0.890989689,-0.049536296,-0.366727671,0.603414496,0.631967062,-0.046630291,-0.563808463,-0.005951973,-0.680106171,-0.156780533,0.296554344,0.820624942,-0.066334949,-0.083494074,0.273837783,-0.425206243,-0.010309466,-0.041425166,74.71,0
4720,119377,-0.341693309,0.662887942,-0.964800701,0.806606576,1.315712081,-0.581393227,1.360385394,-0.157792753,-0.780593109,0.570533921,0.589529295,-0.297216979,-1.594013464,1.217109738,-0.164330442,-0.629107965,-0.335782693,0.501157094,0.764800378,-0.110405246,0.28064799,1.010534805,0.369098582,0.667535839,-0.750775157,-0.556440134,0.45068553,0.280458767,55.9,0
4721,119384,2.119246404,-0.550003333,-2.521147183,-0.546672314,0.350885966,-1.217397671,0.569611242,-0.548495871,-1.449981844,1.168412621,0.502926949,0.553725924,0.30606198,0.82322531,-1.046292788,-2.066598814,-0.135251252,1.081279456,-0.346372094,-0.493796397,-0.030559324,0.422546475,-0.190009875,-0.309773458,0.492373556,1.018574829,-0.131323059,-0.095594195,64.99,0
4722,119392,2.071242396,-0.198930886,-1.167998607,0.401234728,-0.250517228,-1.177133393,0.045880973,-0.211962877,0.854435168,0.13225233,-1.214098002,-0.67361185,-1.909860182,0.6645416,0.270201808,0.031627836,-0.227426392,-0.576161859,0.215231107,-0.347764255,-0.321962242,-0.890030557,0.345986292,-0.165122919,-0.346356268,0.211785773,-0.083998298,-0.065728726,1.79,0
4723,119394,-0.532302576,0.10072227,-0.408824525,-2.613220883,0.442074631,-0.248700449,0.800971168,-0.117299292,-1.244655236,0.597503029,0.414779779,-0.109067747,0.815238914,-0.21127788,-1.130961302,1.459806703,-0.739630286,-0.552244549,0.120619186,0.317694776,0.506340968,1.5790926,-0.218366082,0.266490794,-0.183675126,-0.147754234,0.558908734,0.311623842,109.8,0
4724,119421,-0.7429584,-0.300350973,0.008098362,-1.631550301,-0.648168892,-1.137355882,-0.114123406,0.333095842,-0.839928961,-1.134968194,-0.683054218,-0.862047916,0.235064501,-1.960518264,-0.407614093,2.061916875,1.234069685,-0.323528725,-0.598758362,0.276300268,0.409575144,0.691546578,0.080367018,-0.074903916,0.20435696,-0.1839095,-0.161336293,-0.134431073,129,0
4725,119429,2.145651753,-1.07372819,-0.56465455,-0.953850314,-1.066191409,-0.297436008,-1.173677219,0.084913366,0.034932316,0.932721292,0.47655551,-0.358025218,-0.719962766,-0.125503234,-0.360678247,1.422495876,-0.125169753,-0.530991141,0.792319622,-0.088573991,0.344686229,1.029718075,0.105991007,-0.382419092,-0.179858058,-0.07812723,0.004817065,-0.064934514,5.95,0
4726,119439,2.059454717,-0.012282801,-1.115907012,0.378964837,0.000626852,-1.105696455,0.251756107,-0.378225052,0.415443212,0.043909448,-0.720520085,0.865645287,0.985085132,0.090297099,-0.046376728,-0.103158313,-0.392569468,-0.929704185,0.193394683,-0.147703348,-0.284329449,-0.656846354,0.304907728,-0.085527521,-0.251091321,0.201321011,-0.066442144,-0.058260424,8.99,0
4727,119448,-1.187308571,-0.80690607,1.32120245,-2.45357054,-0.01021499,1.745886982,0.541971034,0.570862032,-1.109538858,-0.646622119,0.555978412,-0.461214275,-0.87576552,-0.235696506,-0.84555319,0.669840166,0.546815672,-2.224353734,-0.215958396,0.413102337,0.003329035,-0.448211078,0.309170375,-1.717977648,0.30024608,-0.425516652,-0.021466662,0.040851326,223.38,0
4728,119459,-0.136988781,1.066989058,-1.074189841,-1.482454164,1.726641093,-0.677686255,1.690734187,-0.389083235,-0.166841043,0.231757016,0.174367805,-0.205973684,-1.096340081,0.75344401,-0.65310983,-0.322399888,-0.97089786,0.41348334,0.387099473,0.120829136,0.156357963,0.803882158,-0.312527,0.117216318,-0.235848083,0.053609721,0.325836083,0.091750889,1.39,0
4729,119472,-0.938796619,-4.861535646,-1.641419866,2.54587981,-2.042712936,0.244271055,1.45523137,-0.432491548,0.733363571,-0.577806006,-0.872991839,1.031390417,1.596853226,-0.051464096,0.626031144,0.671747184,-0.80393233,0.310084847,-1.015446257,2.870854856,0.873830183,-0.662167558,-1.035174005,-0.057302499,-0.842265574,-0.98390922,-0.20417325,0.239574359,1500,0
4730,119475,0.018933513,0.788029311,0.764164215,-0.369424519,0.664551985,-0.986706444,1.24214212,-0.489184481,-0.244734695,-0.338916338,-0.798518134,0.08680384,0.229387982,-0.027327844,-0.141752303,-0.431279579,-0.317593958,-0.703922774,0.521866872,-0.002566028,-0.220125193,-0.365154397,-0.013147423,0.061856857,-0.804026504,0.151581132,-0.030578324,-0.035647842,0.89,0
4731,119481,-0.97966553,0.574425856,0.538708186,-0.663872973,0.938375155,0.792422323,0.528625285,-0.025290632,-0.101644907,-0.171912618,0.201447914,0.770114532,1.051511364,-0.146193734,0.248961025,-0.144952466,-0.657358288,0.575504581,1.786906701,-0.061687519,-0.055631753,-0.051490421,-0.335976503,-0.299930743,0.750067201,0.235080119,-0.560260373,0.021838175,40,0
4732,119484,-1.143174721,1.650459825,-2.634466802,-2.639672699,1.361143737,-0.103813823,-0.417427087,-6.225725869,-0.756185473,1.209039744,-1.590348985,-0.479820645,0.314310246,0.130979308,-1.597094299,0.35313763,0.196515986,-1.502937963,-0.033666359,-1.128543172,5.898402049,0.222643636,0.504153645,0.037151258,-0.781771402,-0.101893954,0.639220913,0.190311065,8,0
4733,119567,-4.355454077,-1.71029872,-0.07515093,1.473497303,2.473141165,-1.571961511,1.323083878,-0.97810828,-0.320440794,1.429691065,1.192406604,-0.316849463,-1.149986319,0.415312498,0.534916492,-0.560987745,-0.483470636,0.155141936,1.421105277,-2.443997859,-0.692633634,0.827650885,0.654311461,0.100266079,1.394808455,-0.209515051,-0.580914995,-0.903802494,6.99,0
4734,119572,-6.530338972,-3.131142073,-1.017730195,0.449336108,-0.306813973,0.593742032,2.925770301,-3.186890568,3.756193253,4.711258677,1.694000955,-0.129332758,0.48212408,-2.863777511,1.125346038,0.622041277,-2.235056759,0.140723751,0.802857144,-4.334686924,-1.193388015,1.298223339,-0.153732872,-0.128075775,-0.561417805,-0.092510716,-5.658345081,3.489924535,269.6,0
4735,119605,-0.950694662,0.51837267,-0.465304828,-1.786886718,0.041934385,-0.568506294,0.131061297,0.224809665,-1.043161588,-0.359699747,-0.878990719,-0.523834908,1.13255956,-1.647263117,-0.402658835,1.49085511,1.041009945,-0.737738659,0.442188681,0.082095934,0.184401984,0.575348809,0.114969943,0.411736979,-0.329237496,-0.308261665,0.08161952,0.230693705,55.85,0
4736,119608,1.613842377,-0.422582835,-1.821937237,1.56167068,0.253582366,-1.062038354,0.959393998,-0.500462122,0.10986152,0.145095658,-0.89416674,0.567140945,0.215090457,0.494914771,-0.539919676,-0.731731109,-0.145393472,-0.670558211,-0.295267392,0.163986564,0.185213536,0.296908007,-0.196513448,0.015406726,0.394046795,-0.513865305,-0.052382951,-0.023660106,223.49,0
4737,119650,-8.448148208,5.804749262,-1.740416679,-0.829886355,0.226013819,-0.63801032,2.669137094,-2.3480521,6.16311393,10.83889331,0.225747362,-1.152626962,-1.240973663,-3.364634935,0.803015522,-2.520990008,-0.818724264,-1.047168444,0.436289293,2.470098353,-0.858005048,0.095950085,-0.613998627,-0.101204534,1.651356153,-0.790711674,-4.106195514,-1.282669543,12.53,0
4738,119654,2.041935937,-0.107505578,-1.177204836,0.225153307,0.072097452,-0.705582142,0.076634545,-0.168880553,0.299890717,0.24188064,0.676045569,1.035355048,0.06083817,0.447762604,-0.639874509,0.183230493,-0.656459787,-0.273117323,0.555931856,-0.201349651,-0.258289795,-0.64338872,0.287964321,-0.335292084,-0.284978064,0.19820788,-0.074802543,-0.073301897,1.79,0
4739,119665,-0.143088598,-0.197125877,1.558388862,-2.035242927,-0.805104416,-0.447152487,-0.342780761,-0.915249054,-0.815537865,-0.336546675,-0.716126181,-0.195580094,0.814226703,-0.581914845,-0.318566628,1.538286065,-0.126049662,-1.638176623,-0.179107628,0.046122787,0.656095847,-0.81378629,-0.319900319,-0.032615759,1.445579119,-0.333527807,0.040196089,0.141046281,68,0
4740,119672,2.130771453,-1.294316179,-1.920713573,-1.895872448,1.297180089,3.668811945,-1.616435893,0.95109887,-0.031680588,0.751872481,-0.046992679,-0.425861411,0.128307103,-0.301172205,0.583452545,1.073529148,0.046602402,-1.281907959,0.314839545,0.069817561,0.327421868,0.898794793,0.165806943,0.742015737,-0.114258312,-0.068287642,0.028421307,-0.052573909,22,0
4741,119678,-0.264774756,-1.471473856,-1.442192146,-1.422083859,2.206941677,-2.911369357,0.384731562,-0.672646623,-0.993019207,0.854255124,-1.25835365,-1.800506061,-1.901954372,0.600716676,-0.972481575,-0.049370556,0.39516889,-1.454201326,0.37804457,0.224338055,0.782871026,2.016428132,0.157192151,0.033703034,-1.165757989,-0.085055567,0.061333788,0.121352127,10,0
4742,119739,2.029604979,-0.523207403,-1.836493804,-1.068846466,0.245539217,-0.53118761,0.014971498,-0.150969565,0.700494038,-0.117327528,0.709921178,0.684336422,-0.218548808,0.668936921,0.388790099,0.056736013,-0.707791819,0.364478109,0.607437876,-0.067521678,0.2543734,0.717260622,-0.024820977,0.308837252,0.077470188,0.81653387,-0.1084603,-0.075287635,48,0
4743,119766,2.028902123,0.116681699,-1.678633565,0.443144072,0.404311395,-0.839410033,0.20858063,-0.232984908,0.451882236,-0.400476871,-0.396604719,0.311607571,0.259787186,-0.871883394,0.22434479,0.222490079,0.552377657,-0.450199177,-0.061008226,-0.11919226,-0.34045254,-0.894657593,0.341568387,0.585765879,-0.2843725,0.168532062,-0.061016916,-0.026826237,17.69,0
4744,119801,-0.425174053,1.615779735,-1.157150488,-0.781220856,0.849726361,-1.639862048,1.151064447,-0.371394981,1.340186978,-0.862675642,-0.03094216,-0.404754264,-0.361857735,-3.340033186,0.207155098,0.60487305,1.517756291,1.144281868,-1.077259779,0.387893808,-0.247099676,-0.042652032,-0.200702431,-0.298969933,0.288891828,-0.631741527,0.415364725,0.02264474,12.14,0
4745,119801,-1.03869597,-0.150408549,1.435075559,-0.662996588,0.789452097,0.871090514,-0.16154175,0.599649649,0.530153414,-0.750473592,-0.739286682,-0.235665041,-0.802390653,-0.093766847,0.873987255,-0.661120242,0.380816395,-1.12416029,-1.451942161,0.098594053,0.342578938,1.120708879,-0.044786636,-1.081868777,-0.284452246,0.737247256,0.360801504,0.193674491,40.2,0
4746,119849,2.015390031,-1.067036821,-1.097384858,-1.741372049,-0.497753365,0.140382541,-0.891759866,0.203148236,2.360701484,-0.779998984,-0.094790742,0.489031529,-1.044773452,0.207623873,0.578724546,0.049515325,-0.780362092,1.264784963,1.199227297,-0.13498207,0.242051052,0.839467705,-0.036670062,-0.112156311,0.030050223,-0.062463546,0.014711859,-0.053288557,39.95,0
4747,119917,-1.378153874,0.498221595,2.153353584,-2.90981482,-0.578203473,-0.08959856,0.068205081,0.306975795,1.157507907,-0.924338563,0.310218743,-0.187552077,-1.177368032,-0.239983735,0.350463359,1.448643601,-1.608024278,1.207101454,-0.934082846,-0.086360641,0.158162957,0.581269117,-0.452254277,-0.395642337,0.350539021,0.543009539,-0.490114314,-0.428979784,25.9,0
4748,119922,1.967532363,-0.521730663,-0.284456568,0.775831096,-0.460584407,0.89166764,-1.179917199,0.311345926,2.13793427,-0.841920501,-1.776608896,1.01229752,1.215507522,-2.650827231,-1.624343064,0.214675117,0.760733617,0.185700644,0.479627763,-0.07387036,-0.232326205,-0.076049109,0.17463976,0.077397454,-0.24269501,0.461549787,0.050487467,-0.010529617,3.3,0
4749,119936,-1.259938844,1.403740037,-0.346394706,0.601464185,1.056212922,-0.142338826,1.908257374,-0.816939526,0.17565692,1.76629881,0.575307726,0.229223092,-0.422896097,-0.075664366,-0.799489444,-1.113273921,-0.462375783,0.106609002,1.164228449,0.115141249,-0.040786227,0.703940497,-0.517548744,-0.391634389,0.022420468,-0.475254339,-0.294209492,0.025717345,93.41,0
4750,119944,2.275455892,-0.645822198,-1.752731567,-1.161738828,0.096053468,-0.509604384,-0.321435382,-0.324501113,-0.647253862,0.836155164,-1.054601989,-0.351002087,1.325672585,-0.217917492,0.360815029,1.009049795,-0.131857654,-1.247089611,0.622181063,0.078050408,0.398448179,1.190865772,-0.070724264,0.11213874,0.334996457,0.077879039,-0.03549195,-0.063946074,15,0
4751,119961,1.930556782,-0.221712836,-3.119401144,0.291923368,2.890091462,3.318180506,0.069650281,0.660729577,0.039448767,0.259647818,-0.254127573,0.327789733,-0.395674109,0.733325488,-0.141634362,-0.746888611,-0.269237264,-0.684605245,-0.291702922,-0.117025157,0.071433302,0.199622574,-0.012176556,0.709868045,0.493005716,-0.47697178,-0.007709702,-0.059574949,57.13,0
